Order Index,Order-in Time,Rider Index,Rider Arrives at Restaurant,Order Delivered Time,Waiting Time,DT
3002,89518,4,90042.72088,90505.07356,987.0735574,
3003,89551,21,89742.52546,90184.1481,633.148103,
3004,89582,10,89838.71653,90632.14557,1050.145571,
3005,89610,28,90066.77189,90518.90566,908.9056645,
3006,89639,22,90042.10048,90217.19474,578.1947441,
3007,89676,29,89904.75751,90986.86915,1310.869155,
3008,89699,9,89914.5188,90772.17194,1073.171938,
3009,89720,14,89832.32987,90507.37262,787.3726211,
3010,89752,18,90103.029,90603.07711,851.0771086,
3011,89789,7,90307.10419,91326.07378,1537.073777,
3012,89820,26,90281.01855,90855.50071,1035.500707,
3013,89850,5,90370.60086,91414.04305,1564.04305,
3014,89880,4,90318.72082,90654.69191,774.6919099,
3015,89921,13,90480.46978,90705.99309,784.9930919,
3016,89958,1,90596.00678,91000.09217,1042.09217,
3017,89996,23,90042.10182,90973.97426,977.9742645,
3018,90028,20,90481.50835,91375.35165,1347.35165,
3019,90055,12,90549.88542,91349.24904,1294.249043,
3020,90090,15,90470.35273,91222.01857,1132.018569,
3021,90122,8,90518.94657,91657.12788,1535.127877,
3022,90152,16,90715.15007,91075.71906,923.7190636,
3023,90180,21,90462.00298,90895.51609,715.5160918,
3024,90210,24,90532.52191,91253.58879,1043.588787,
3025,90237,6,90570.5416,90752.17188,515.1718818,
3026,90264,22,90796.91838,91439.12707,1175.127069,
3027,90292,14,90771.18776,91766.36706,1474.367059,
3028,90316,28,90726.10122,91883.92361,1567.923613,
3029,90351,0,90711.15093,91407.97763,1056.977627,
3030,90372,11,90829.94719,91116.97275,744.9727533,
3031,90405,10,90744.95071,91183.48063,778.4806258,
3032,90444,26,90884.91159,91807.81379,1363.813787,
3033,90474,27,90989.99143,91746.34302,1272.343019,
3034,90499,25,90785.55659,91465.1224,966.1223981,
3035,90526,30,90753.20035,91434.00097,908.0009653,
3036,90560,4,90848.98036,91806.49635,1246.496347,
3037,90585,13,90907.90396,91816.02434,1231.024341,
3038,90622,31,90872.21791,91689.40756,1067.407558,
3039,90646,18,90897.2051,91843.1586,1197.158597,
3040,90673,9,90904.27039,91590.97492,917.9749226,
3041,90701,16,90983.05154,91977.29289,1276.292893,
3042,90739,3,91426.64089,92059.02843,1320.028434,
3043,90774,6,91286.2353,91523.74319,749.7431921,
3044,90807,1,91447.23868,92347.16868,1540.168676,
3045,90840,10,91587.01749,92099.366,1259.366003,
3046,90868,30,91545.28738,92099.65154,1231.651539,
3047,90897,23,91357.54173,91683.60061,786.6006088,
3048,90931,22,91571.18928,92232.19836,1301.198359,
3049,90961,5,91598.67241,92405.56196,1444.56196,
3050,90986,11,91252.65252,91919.05527,933.0552693,
3051,91018,15,91297.12516,92124.84798,1106.847976,
3052,91057,20,91452.45548,92144.2263,1087.2263,
3053,91088,29,91749.03706,92233.69983,1145.699833,
3054,91109,21,91431.76927,91757.09494,648.0949438,
3055,91143,4,91867.88853,92981.23643,1838.236431,
3056,91173,19,91765.48629,92163.19221,990.1922083,
3057,91210,19,91398.35074,91910.09676,700.0967591,
3058,91237,19,91790.97653,92361.804,1124.804003,
3059,91272,19,92169.00892,93032.25048,1760.250484,
3060,91310,25,91748.82118,92371.89024,1061.890238,
3061,91344,19,91958.62509,92145.66786,801.6678648,
3062,91375,6,91770.08242,92110.41183,735.4118256,
3063,91395,0,91840.27498,92650.26881,1255.268805,
3064,91435,12,91614.23448,92328.84918,893.8491838,
3065,91460,9,91841.2268,92698.44269,1238.442692,
3066,91481,23,91806.47453,92923.11871,1442.118707,
3067,91518,24,91798.43181,92126.8881,608.8880993,
3068,91552,21,91810.09494,92321.01187,769.0118732,
3069,91591,8,91813.79632,92986.98159,1395.981589,
3070,91611,26,92010.24155,92536.34296,925.3429589,
3071,91647,24,91907.38791,92841.40303,1194.403028,
3072,91676,14,92080.97475,92635.13318,959.1331818,
3073,91713,3,92183.84444,93224.74056,1511.740561,
3074,91740,27,91908.25658,92391.96774,651.9677436,
3075,91770,31,91973.49447,92660.29691,890.2969118,
3076,91801,13,92064.88776,92602.33356,801.3335639,
3077,91834,10,92249.43932,93409.58337,1575.583369,
3078,91864,19,92118.28509,92914.86172,1050.861717,
3079,91893,7,92196.75813,92526.68012,633.6801182,
3080,91928,28,92242.96349,93181.0701,1253.070101,
3081,91954,7,92261.75555,93047.34117,1093.341166,
3082,91978,6,92354.51836,93136.95955,1158.959546,
3083,92013,30,92385.06527,92517.97114,504.9711434,
3084,92049,12,92393.18154,93336.57886,1287.578859,
3085,92091,29,92251.07811,93372.14084,1281.140842,
3086,92121,5,92459.96784,93262.87128,1141.87128,
3087,92143,20,92515.4742,92742.70891,599.7089129,
3088,92181,26,92697.45472,93685.91192,1504.911916,
3089,92218,15,92396.3732,92866.82233,648.8223329,
3090,92247,22,92369.01639,93497.88559,1250.885591,
3091,92275,27,92647.59247,93290.30621,1015.306214,
3092,92302,16,92962.33931,92982.03702,680.0370223,
3093,92325,30,92679.4425,93141.17706,816.177061,
3094,92359,16,92699.11508,94126.6232,1767.623202,
3095,92383,18,92622.14013,93012.10249,629.1024885,
3096,92410,14,93100.41159,93600.53158,1190.531579,
3097,92436,20,92876.34274,93419.26781,983.2678073,
3098,92474,9,92996.81997,93957.16877,1483.168771,
3099,92501,18,92740.10249,93281.46255,780.4625462,
3100,92523,25,92721.30532,93904.60577,1381.605768,
3101,92556,13,92836.43824,93699.90688,1143.906882,
3102,92593,1,92841.24383,93868.19941,1275.199413,
3103,92627,0,92876.64239,93616.49098,989.4909848,
3104,92656,31,93107.38232,93852.61853,1196.618525,
3105,92683,19,93352.31914,94189.57239,1506.572391,
3106,92716,15,93032.49264,93947.69135,1231.691354,
3107,92749,7,93191.19178,94074.04911,1325.049105,
3108,92778,4,93099.8366,93761.27233,983.2723269,
3109,92806,30,93263.29176,94037.49712,1231.497118,
3110,92831,24,93479.92946,94368.15128,1537.151276,
3111,92859,8,93236.70343,93669.50851,810.5085109,
3112,92878,6,93439.9612,93771.52038,893.5203766,
3113,92910,18,93336.92273,94315.97739,1405.977394,
3114,92942,5,93334.87822,93930.26811,988.2681075,
3115,92974,23,93673.44264,94195.86488,1221.864878,
3116,93001,27,93691.51688,93943.8599,942.8599019,
3117,93026,3,93326.15555,94357.37506,1331.375061,
3118,93057,10,93711.02822,94413.3659,1356.365904,
3119,93086,29,93551.92974,94603.32337,1517.323371,
3120,93120,1,93750.93325,94348.41124,1228.411241,
3121,93141,12,93710.00891,94446.56566,1305.565665,
3122,93165,20,93705.8267,94516.82205,1351.822046,
3123,93186,28,93526.60241,94053.6997,867.6996965,
3124,93220,4,93798.1505,94218.45119,998.4511926,
3125,93253,22,93814.35574,94564.2424,1311.242398,
3126,93281,11,93644.15974,93905.047,624.0470038,
3127,93316,11,93897.66657,94716.11022,1400.110216,
3128,93341,8,93894.07921,94898.78022,1557.780219,
3129,93376,0,94012.29523,94919.99837,1543.998375,
3130,93396,21,93848.65992,94280.00317,884.0031673,
3131,93440,21,93787.1311,94263.3509,823.3508971,
3132,93470,14,93835.48902,94755.81649,1285.816493,
3133,93496,25,93753.49601,94968.06377,1472.063772,
3134,93522,26,94012.92568,94651.91278,1129.912784,
3135,93550,6,94016.08121,94447.90648,897.9064797,
3136,93577,31,93906.88737,94462.87981,885.8798134,
3137,93608,15,94121.42966,94879.1154,1271.115402,
3138,93634,5,94129.067,94884.15639,1250.156394,
3139,93667,9,94282.51474,94871.81818,1204.818177,
3140,93699,27,94349.86729,95070.39557,1371.395569,
3141,93723,2,94401.02655,95214.34629,1491.346288,
3142,93750,2,94541.28061,95026.65057,1276.65057,
3143,93783,2,94268.36996,95428.54236,1645.542363,
3144,93811,2,94190.32835,94347.4138,536.4137972,
3145,93831,2,94322.07637,94647.58674,816.5867373,
3146,93872,2,94353.06548,95149.97514,1277.97514,
3147,93893,2,94781.60846,95607.69563,1714.695625,
3148,93919,11,94188.03079,94651.01274,732.012741,
3149,93954,2,94276.87362,95290.038,1336.038,
3150,93973,19,94289.61738,94604.89037,631.890369,
3151,93997,16,94260.0286,95351.93991,1354.939909,
3152,94030,21,94377.98851,94927.00099,897.0009862,
3153,94054,23,94416.29521,94851.61586,797.6158646,
3154,94076,30,94446.99461,95110.79454,1034.794541,
3155,94105,24,94576.88556,94889.07492,784.0749177,
3156,94137,31,94989.33399,95764.73647,1627.736466,
3157,94172,4,94597.97721,95385.92659,1213.926594,
3158,94204,7,94674.61874,95589.22521,1385.225214,
3159,94235,19,94630.20835,95220.03477,985.0347671,
3160,94267,12,94578.0381,95503.80625,1236.806251,
3161,94293,3,94631.77623,95372.39106,1079.391061,
3162,94324,10,94449.71147,95259.39332,935.3933151,
3163,94349,20,94639.74072,95592.41814,1243.418137,
3164,94390,29,94747.01749,95657.44535,1267.445348,
3165,94421,11,94997.25687,96323.00221,1902.002211,
3166,94455,14,94946.0637,95662.90449,1207.904493,
3167,94477,24,95019.99856,96093.37523,1616.375231,
3168,94510,6,94887.57251,95156.12692,646.1269217,
3169,94541,26,94843.22666,95532.28611,991.2861108,
3170,94566,5,95001.1222,95711.01907,1145.019073,
3171,94596,1,94982.3897,95389.98144,793.9814352,
3172,94622,22,95051.28429,95637.91279,1015.912791,
3173,94651,15,95086.59793,95610.76142,959.7614181,
3174,94680,0,95230.57365,95383.37412,703.37412,
3175,94713,23,95003.73753,95541.57086,828.5708612,
3176,94739,30,95346.52696,95899.29624,1160.296235,
3177,94769,8,95203.39145,95607.91185,838.9118533,
3178,94798,1,95389.98104,96203.07069,1405.070691,
3179,94825,27,95170.68016,95570.32737,745.3273665,
3180,94853,9,95201.97117,96024.72971,1171.729706,
3181,94888,21,95219.70721,95513.14537,625.145367,
3182,94917,25,95346.1061,95862.63686,945.6368585,
3183,94944,6,95390.35249,96337.49752,1393.497519,
3184,94986,19,95429.38615,95950.63717,964.6371746,
3185,95016,3,95651.03241,96279.83188,1263.831879,
3186,95050,10,95476.73176,96096.62927,1046.629271,
3187,95088,13,95556.36417,96007.41184,919.4118439,
3188,95118,13,95738.73263,96003.05441,885.0544053,
3189,95141,2,95778.01341,95996.52885,855.528855,
3190,95176,12,95579.39064,96402.22045,1226.220452,
3191,95204,0,95619.61552,96331.48253,1127.482532,
3192,95225,13,95672.67049,96388.44398,1163.443976,
3193,95246,4,95721.54841,96135.35392,889.3539164,
3194,95274,15,95747.07356,96165.90984,891.9098362,
3195,95293,8,95801.45771,96674.40649,1381.406495,
3196,95332,26,95810.9777,97131.99227,1799.992273,
3197,95364,21,95879.51403,96056.91467,692.9146747,
3198,95393,20,95804.60909,96195.83088,802.8308822,
3199,95418,7,96131.95552,96750.35669,1332.356686,
3200,95455,29,95735.43253,96882.68064,1427.680644,
3201,95486,14,95729.38757,96641.46205,1155.462052,
3202,95510,27,95902.85255,96577.4643,1067.464304,
3203,95543,22,96165.73268,96914.84549,1371.845489,
3204,95577,28,96085.00886,96812.2014,1235.201405,
3205,95618,28,95793.20845,96672.56753,1054.567529,
3206,95650,31,95876.30707,96609.03593,959.0359268,
3207,95681,23,96076.06202,96373.12094,692.1209372,
3208,95718,5,95879.20794,96886.20434,1168.204343,
3209,95753,25,96153.14848,96587.25605,834.2560451,
3210,95774,2,96415.96896,97364.51943,1590.519431,
3211,95804,20,96423.39406,97143.67136,1339.671361,
3212,95833,9,96205.66616,96605.00582,772.0058209,
3213,95862,4,96276.15519,96886.25557,1024.255565,
3214,95895,19,96283.67471,97335.02643,1440.026434,
3215,95927,21,96210.68398,97037.32216,1110.322161,
3216,95961,11,96506.09781,97276.84705,1315.847047,
3217,95996,30,96279.62299,97108.88657,1112.886575,
3218,96023,1,96297.83355,96993.78256,970.7825575,
3219,96051,15,96533.65431,97083.15266,1032.152664,
3220,96081,10,96641.78338,97355.3827,1274.382705,
3221,96117,13,96505.59772,96910.35683,793.3568259,
3222,96150,3,96455.86029,97046.72974,896.7297428,
3223,96166,23,96625.89838,97599.61548,1433.615481,
3224,96189,28,96629.75475,97348.93883,1159.93883,
3225,96220,31,96883.5719,97599.64645,1379.646449,
3226,96250,0,96495.778,96833.45574,583.4557435,
3227,96288,27,96887.47398,97451.20494,1163.204937,
3228,96317,12,96910.63465,97544.63544,1227.635442,
3229,96337,25,96644.26482,97417.9657,1080.9657,
3230,96367,16,97005.47709,97708.35475,1341.354751,
3231,96399,14,96994.51304,97531.71999,1132.719985,
3232,96428,9,97270.26517,98043.90914,1615.909144,
3233,96472,22,97022.36293,97555.44477,1083.444771,
3234,96503,16,96786.83075,97485.28968,982.2896846,
3235,96538,7,96945.41565,97734.44843,1196.44843,
3236,96565,0,97226.85122,98049.05132,1484.051316,
3237,96591,18,97044.00773,97729.14786,1138.147858,
3238,96624,18,97149.29801,97923.65258,1299.652581,
3239,96662,4,96996.36914,97539.68297,877.6829744,
3240,96689,29,97115.75788,98210.30424,1521.304236,
3241,96720,18,97175.23364,97768.31795,1048.317954,
3242,96763,15,97201.1569,97692.1618,929.1617967,
3243,96787,13,97121.75692,97758.44961,971.4496113,
3244,96822,30,97150.4145,98142.95875,1320.958755,
3245,96848,6,97337.25351,97611.91148,763.9114821,
3246,96876,6,97393.54767,98458.81895,1582.818945,
3247,96908,20,97327.65506,98155.26689,1247.266889,
3248,96938,1,97408.42095,97726.52157,788.5215672,
3249,96952,3,97214.66128,97854.64002,902.6400202,
3250,96980,2,97432.41641,98102.08957,1122.089568,
3251,97009,5,97335.49655,98216.36711,1207.367115,
3252,97042,28,97367.37792,98284.84816,1242.848163,
3253,97068,11,97537.51158,98433.3097,1365.309701,
3254,97101,21,97713.3953,98089.59338,988.5933833,
3255,97142,16,97589.49141,98368.33329,1226.333293,
3256,97180,26,97340.89748,98334.80717,1154.807165,
3257,97211,27,97713.39571,98434.52188,1223.521885,
3258,97239,25,97553.05826,98357.22884,1118.228843,
3259,97277,12,97727.55072,98143.75742,866.7574163,
3260,97305,19,97446.34579,98052.89989,747.8998856,
3261,97340,14,97813.94684,98510.48564,1170.485643,
3262,97373,10,97575.07177,97778.23155,405.2315462,
3263,97396,8,97965.17221,98459.21876,1063.218762,
3264,97422,23,97737.92672,99089.01577,1667.015772,
3265,97453,22,97895.76962,98329.33017,876.3301708,
3266,97483,31,97707.58162,98436.23911,953.239105,
3267,97520,7,97830.9575,98374.13824,854.1382378,
3268,97554,18,98240.76901,98654.65064,1100.650635,
3269,97586,10,97775.8458,98740.88876,1154.888763,
3270,97622,1,97829.07399,98666.55429,1044.554293,
3271,97642,15,97816.74109,98381.70812,739.7081203,
3272,97672,12,98227.92986,98797.04433,1125.044332,
3273,97696,4,98040.69262,99137.95627,1441.956273,
3274,97718,2,98347.18751,98630.61032,912.6103245,
3275,97748,3,98272.5503,98850.27341,1102.273415,
3276,97771,13,98229.09279,98565.87907,794.8790677,
3277,97806,25,98404.10101,99410.37061,1604.370607,
3278,97837,21,98425.37643,98877.27244,1040.272437,
3279,97872,8,98684.70044,99242.3419,1370.341899,
3280,97897,0,98282.53365,98514.18453,617.1845311,
3281,97923,9,98247.2463,98745.34614,822.3461358,
3282,97950,29,98291.71677,99027.8671,1077.867097,
3283,97977,20,98474.77432,98786.39134,809.391338,
3284,98009,7,98623.82805,99310.61788,1301.617881,
3285,98053,28,98486.40461,99234.64991,1181.649914,
3286,98079,26,98652.97426,99480.15241,1401.152412,
3287,98107,5,98443.10861,98907.01951,800.0195117,
3288,98130,22,98713.21557,98958.36992,828.3699164,
3289,98155,16,98540.3798,99334.25169,1179.25169,
3290,98182,15,98457.37185,99470.06977,1288.069775,
3291,98213,31,98537.19949,99056.77327,843.7732674,
3292,98239,30,98629.24351,99114.96977,875.9697741,
3293,98267,18,98749.19163,99510.66458,1243.664583,
3294,98298,10,98864.32296,99406.00692,1108.00692,
3295,98326,6,98520.59273,99914.48165,1588.48165,
3296,98358,14,98629.89251,99385.58563,1027.585633,
3297,98380,13,98727.48378,99537.66528,1157.665284,
3298,98408,2,98899.87785,99167.61373,759.6137258,
3299,98438,11,98605.7051,99554.85762,1116.85762,
3300,98469,20,98923.36214,99242.51244,773.512439,
3301,98500,4,99041.85552,100158.3317,1658.33169,
3302,98518,27,98880.06767,99177.47356,659.4735609,
3303,98547,0,98737.92407,99440.05069,893.0506933,
3304,98573,19,98767.57903,99457.68374,884.6837374,
3305,98608,19,99165.44762,99659.42696,1051.426959,
3306,98628,22,99255.26215,99861.43521,1233.435214,
3307,98667,21,99329.16844,99893.97726,1226.97726,
3308,98690,3,99099.83303,100068.9036,1378.90361,
3309,98717,23,99133.31024,100282.6301,1565.630108,
3310,98745,8,99220.58154,99775.61802,1030.618016,
3311,98782,31,99171.52953,99815.52928,1033.529284,
3312,98814,5,99237.61147,99598.21228,784.2122814,
3313,98851,1,99096.54633,99941.44343,1090.443431,
3314,98882,27,99402.91129,99780.26897,898.2689677,
3315,98906,24,99404.16162,99802.17293,896.1729267,
3316,98927,24,99606.31215,100164.6311,1237.631057,
3317,98955,24,99270.79265,99711.87873,756.8787266,
3318,98992,7,99526.79605,100201.2265,1209.22651,
3319,99027,29,99381.68202,100229.9465,1202.946527,
3320,99052,12,99217.43579,99740.88125,688.8812473,
3321,99079,24,99261.58423,100106.6214,1027.621361,
3322,99107,2,99268.82637,99914.14142,807.1414246,
3323,99141,20,99307.78877,100060.0601,919.0600972,
3324,99165,9,99332.10775,99807.16066,642.1606631,
3325,99185,28,99543.62402,100142.9056,957.9056422,
3326,99212,30,99359.55677,100279.5913,1067.591322,
3327,99241,16,99627.04855,99963.68853,722.6885294,
3328,99276,25,99581.66276,100229.2401,953.2400514,
3329,99310,10,99511.95502,100561.9952,1251.99517,
3330,99342,0,99889.60956,100523.092,1181.091999,
3331,99374,14,99619.63905,100523.736,1149.736019,
3332,99408,12,100059.8812,100769.9304,1361.930447,
3333,99431,9,99524.19335,100183.2499,752.2499137,
3334,99452,31,100050.4527,100470.9817,1018.981728,
3335,99484,13,99717.72083,100746.1865,1262.186512,
3336,99526,16,100056.387,100584.9654,1058.96542,
3337,99550,11,99839.43018,100530.5579,980.5578702,
3338,99585,18,100050.1881,100626.3582,1041.358248,
3339,99604,19,99779.49777,100543.7892,939.7891748,
3340,99636,6,100069.8972,100971.9522,1335.952248,
3341,99665,2,99981.7432,100802.1906,1137.190619,
3342,99705,21,100045.1361,100541.2126,836.2125607,
3343,99738,1,100096.0213,100324.5871,586.5871385,
3344,99760,8,100252.8989,100742.8499,982.8498735,
3345,99796,5,100061.6501,100732.5977,936.5976582,
3346,99826,28,100200.5338,101105.2211,1279.221115,
3347,99851,24,100326.6968,100940.5374,1089.537354,
3348,99876,3,100260.3742,100887.1897,1011.189729,
3349,99904,9,100256.4486,100970.3484,1066.34836,
3350,99932,22,100352.5948,101092.1082,1160.10817,
3351,99961,7,100360.992,101382.2265,1421.22651,
3352,99987,4,100383.2094,101001.7631,1014.763052,
3353,100011,27,100256.3263,101058.5416,1047.541634,
3354,100038,20,100309.2608,101213.1807,1175.180664,
3355,100073,29,100306.4318,100840.1396,767.1396237,
3356,100107,15,100336.2182,100837.7242,730.7242287,
3357,100130,25,100457.104,101258.3746,1128.374623,
3358,100158,30,100273.5509,100808.8946,650.8946147,
3359,100186,15,100444.8801,100943.7274,757.7274247,
3360,100211,26,100529.9436,100830.3142,619.3141949,
